headline,label,label_name,source
$AN - AutoNation Q4 2019 Earnings Preview https://t.co/6dXenvxdEY,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$BAH - Booz Allen Hamilton Holding Corporation (BAH) CEO Horacio Rozanski on Q3 2020 Results - Earnings Call Transc... https://t.co/dNOLR4pBSn,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$BPIRY $BPIRD $BPIRF - Piraeus Bank reports Q3 results https://t.co/w7GoiSjs8N,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$BR - Broadridge Financial Solutions, Inc. (BR) CEO Tim Gokey on Q2 2020 Results - Earnings Call Transcript.... https://t.co/yYrbfCRfBh",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CEIX - CONSOL Energy Q4 2019 Earnings Preview https://t.co/hNZ8OnhPhh,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$CLDR - Cloudera, Inc. (CLDR) CEO Martin Cole on Q3 2020 Results - Earnings Call Transcript. Read more and get upda… https://t.co/zgmQ7X8gvp",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CMD - Cantel Medical Corp. (CMD) CEO George Fotiades on Q1 2020 Results - Earnings Call Transcript. Continue readi… https://t.co/2ZQtrDBqqe,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CNS - Cohen & Steers reports January AUM of $73.3B https://t.co/fmpmExnIde,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CRL - Charles River Laboratories Q4 2019 Earnings Preview https://t.co/kXRc3AJodT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$CULP - Culp, Inc. 2020 Q2 - Results - Earnings Call Presentation. Read more and get updates on any stock!… https://t.co/k65vOwaaB9",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$D - Dominion Energy Q4 2019 Earnings Preview https://t.co/blwGYqai5K,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$DBD - Diebold Nixdorf Q4 2019 Earnings Preview https://t.co/fbABq6ow2F,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$EARN - Ellington Residential Mortgage REIT reports Q4 results https://t.co/VyLG9T1ATd,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ELY - Callaway Golf Company 2019 Q4 - Results - Earnings Call Presentation. https://t.co/57nAtnddKP #markets #trading #economy,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$EVI - EVI reports Q2 results https://t.co/JORsCDM5m7,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$FISI - Financial Institutions, Inc. (FISI) CEO Marty Birmingham on Q4 2019 Results - Earnings Call Transcript.... https://t.co/x0EUXRLkqc",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$HAS - Hasbro Q4 2019 Earnings Preview https://t.co/vMIhbuEfgX,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$HBAYF - Hudson's Bay Company (HBAYF) CEO Helena Foulkes on Q3 2019 Results - Earnings Call Transcript. Continue re… https://t.co/YoS5k00NYv,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$IFLXF - Imaflex reports Q3 results https://t.co/3rqgPSpjRZ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$IOFB - Iowa First Bancshares reports Q4 results https://t.co/jT2mbQvS4e,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$IVC - Invacare Corporation (IVC) CEO Matthew Monaghan on Q4 2019 Results - Earnings Call Transcript.… https://t.co/Okr6M5SxnF,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$JBSS - John B. Sanfilippo & Son, Inc. (JBSS) CEO Jeffrey Sanfilippo on Q2 2020 Results - Earnings Call Transcript.... https://t.co/6vtzuGJJVc",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$LPX - Louisiana-Pacific Q4 2019 Earnings Preview https://t.co/4vQ4G5x1Yv,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$MELI - MercadoLibre, Inc. 2019 Q4 - Results - Earnings Call Presentation. https://t.co/KcRqfODmhA #business #markets #stockmarket",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$MLM - Martin Marietta Materials Q4 2019 Earnings Preview https://t.co/jgnzxkIdqd,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$NCR - NCR Q4 2019 Earnings Preview https://t.co/VDRlgyflHj,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$NIU - Niu Technologies 2019 Q3 - Results - Earnings Call Presentation. Read more: https://t.co/OOWkcX2Atx #investing #stocks #stockmarket,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$NNN - National Retail Properties Q4 Earnings Preview https://t.co/pyBH8YQj1p,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$NSP - Insperity Q4 2019 Earnings Preview https://t.co/bhbi9TFrFi,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$OMC - Omnicom Q4 2019 Earnings Preview https://t.co/RuCz38Mcy6,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PANW - Palo Alto Networks Q1 2020 Earnings Preview https://t.co/DfQXpl34fA,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PHCEF - PharmaCielo reports Q3 results https://t.co/8l2CVHznGj,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PSX - Phillips 66 2019 Q4 - Results - Earnings Call Presentation. https://t.co/lQFktaxl9V #markets #trading #stocks,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PVH - Phillips-Van Heusen Q3 2020 Earnings Preview https://t.co/kNhCYwVnBX,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$RGCO - RGC Resources, Inc. (RGCO) CEO John D'Orazio on Q4 2019 Results - Earnings Call Transcript. Read more and g… https://t.co/UR8KXNoy1h",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$RNUGF - ReNeuron Group plc (RNUGF) CEO Olav Hellebø on Q2 2020 Results - Earnings Call Transcript. Follow this and… https://t.co/mHsXKdhtCw,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$UAA - Under Armour Q4 2019 Earnings Preview https://t.co/5lR80ygFWK,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$UNFI - United Natural Foods Inc (UNFI) CEO Steve Spinner on Q1 2020 Results - Earnings Call Transcript. Keep readi… https://t.co/9UbHS6nuQP,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$USAK - USA Truck, Inc. 2019 Q4 - Results - Earnings Call Presentation. https://t.co/VaoeaJ18mB #markets #economy #trading",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$VIRT - Virtu Financial Q4 2019 Earnings Preview https://t.co/DEQoJ2KqSU,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$ZUO - Zuora, Inc. (ZUO) CEO Tien Tzuo on Q3 2020 Results - Earnings Call Transcript. Subscribe to Seeking Alpha fo… https://t.co/phrquf7Ktv",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
.@BruceKamich digs into Palo Alto $PANW charts ahead of earnings:   https://t.co/9bh2ztu5Yv,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
01 Communique Laboratory reports Q4 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Acura Pharmaceuticals reports Q2 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Adhera Therapeutics reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Advanced Drainage Systems Announces Third Quarter Fiscal 2020 Results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Alternus Energy reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Amen Properties Reports Results for Third Quarter of 2019 and Announces Dividend,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
B Communications reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Bank Hapoalim reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Biofrontera reports 9M results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Biorem reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Biotage AB reports Q4 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"BlackBerry, Conagra, FedEx, Micron, Nike and More Earnings Coming This Week",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"BrightSphere Reports Financial and Operating Results for the Fourth Quarter Ended December 31, 2019",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Canbiola reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Centaurus Energy reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
ChoiceOne Financial Services reports Q4 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Ciner Resources LP to Release 4th Quarter and Year-End 2019 Results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
CyberOptics Fourth Quarter 2019 Earnings Conference Call Scheduled for February 19,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
DCP Midstream Q4 Earnings Preview,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Did Thermo Fisher Scientific Inc.'s (NYSE:TMO) Recent Earnings Growth Beat The Trend?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
DSV Panalpina A/S reports FY results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Earnings heatmap https://t.co/gY9oNC5zPW,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of AMG earnings conference call or presentation 29-Jul-19 12:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of BFF.MI earnings conference call or presentation 8-Nov-19 11:30am GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of CIO earnings conference call or presentation 1-Nov-19 3:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of DS earnings conference call or presentation 12-Nov-19 2:15pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of DZSI earnings conference call or presentation 12-Nov-19 10:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of EPR.OL earnings conference call or presentation 1-Nov-19 7:30am GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of FALC earnings conference call or presentation 19-Nov-19 9:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of GILT earnings conference call or presentation 19-Nov-19 2:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of GNW earnings conference call or presentation 5-Feb-20 2:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of GWGH earnings conference call or presentation 21-Nov-19 9:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of KNDI earnings conference call or presentation 12-Nov-19 1:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of MAGS earnings conference call or presentation 18-Nov-19 3:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of MPAA earnings conference call or presentation 12-Nov-19 6:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of NJR earnings conference call or presentation 19-Nov-19 3:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of ORBC earnings conference call or presentation 30-Oct-19 12:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of PLC.TO earnings conference call or presentation 13-Nov-19 2:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of QD.N earnings conference call or presentation 18-Nov-19 12:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of SFUN earnings conference call or presentation 18-Nov-19 12:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of SMCI earnings conference call or presentation 6-Feb-20 10:00pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of TOY.TO earnings conference call or presentation 6-Nov-19 2:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of TTMI earnings conference call or presentation 30-Oct-19 8:30pm GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Edited Transcript of WIZZ.L earnings conference call or presentation 13-Nov-19 9:00am GMT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
ESI Group SA reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
EVI reports Q2 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Flurry of retailer earnings on tap,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Formula Systems reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
G. Willi-Food reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Galaxy Next Generation reports Q1 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
General Moly reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Green Plains Partners Reports Fourth Quarter and Full Year 2019 Financial Results  https://t.co/Z6dgpRbycs,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
HanesBrands Reports Full-Year and Fourth-Quarter 2019 Financial Results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Henry Schein to Webcast Fourth Quarter and Full-Year 2019 Conference Call on Thursday, February 20, 2020 at 10:00 A.M. ET",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Héroux-Devtek reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
How Driller Helmerich & Payne Scored a Q1 2020 Earnings Beat,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
IEH Corporation reports Q2 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Insperity Q4 2019 Earnings Preview,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Intercontinental Exchange Reports Fourth Quarter & Full Year 2019,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"JD.com, Inc. Reported Third-Quarter Earnings: Here's What Analysts Think Will Happen Next",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Kaya Holdings reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Lupin reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Mechel PAO reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Next round of notable earnings,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Northeast Community Bancorp reports Q4 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Notable earnings after Monday’s close,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Novoheart Holdings reports Q1 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
NVIDIA Earnings: What to Watch on Thursday,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Omni-Lite Industries reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Orkla reports Q4 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
PagSeguro Q3 2019 Earnings Preview,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Park City Group Reports Financial Results for the Fiscal Second Quarter of 2020,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Peak Positioning Technologies reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Plato Gold reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Publicis Groupe S.A. reports FY results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Q1 Earnings Preview For Nutanix,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Quinsam Capital reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Ruth's Hospitality Group, Inc. to Announce Fourth Quarter and Full Year 2019 Financial Results on February 21st, 2020",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Sally Beauty Holdings, Inc. Announces First Quarter Results",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"ServiceSource to Hold Fourth Quarter and Full Year 2019 Financial Results Call on February 20, 2020",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Simon Property Group, Inc. Just Reported Annual Earnings: Have Analysts Changed Their Mind On The Stock?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Snap-on Announces Fourth Quarter and Full Year 2019 Results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Sun Pharmaceuticals Industries reports Q3 results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Tapestry, Inc. Reports Fiscal 2020 Second Quarter Results",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The RMR Group Inc. Announces First Quarter Fiscal 2020 Results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Twitter's Q4 Earnings Preview,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Universal Electronics to Host Fourth Quarter 2019 Financial Results Conference Call on February 20th,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
